transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,hour
IND000025,Downtown Branch,withdrawal,120.0,2026-03-08 03:54:39.634044,CUST7150,success,3
IND000026,Downtown Branch,balance_check,0.0,2026-04-19 04:20:39.634196,CUST3970,success,4
IND000027,Airport Terminal,deposit,385.76,2026-01-22 03:30:39.634322,CUST3034,success,3
IND000028,Downtown Branch,deposit,236.99,2026-02-11 03:23:39.634452,CUST6316,success,3
IND000029,Airport Terminal,withdrawal,100.0,2026-02-20 03:33:39.634577,CUST7624,success,3
IND000030,Downtown Branch,withdrawal,400.0,2026-04-08 04:05:39.634721,CUST1933,success,4
IND000031,Airport Terminal,deposit,493.92,2026-03-10 03:41:39.634873,CUST8476,success,3
IND000032,Airport Terminal,withdrawal,200.0,2026-04-11 04:04:39.635004,CUST5646,success,4
IND000033,Downtown Branch,withdrawal,200.0,2026-04-11 03:26:39.635154,CUST9862,success,3
IND000034,Downtown Branch,deposit,253.13,2026-03-23 04:07:39.635359,CUST5871,success,4
IND000035,Airport Terminal,withdrawal,20.0,2026-03-15 04:15:39.635524,CUST4736,success,4
IND000036,Train Station,withdrawal,160.0,2026-01-26 03:32:39.635687,CUST3029,success,3
IND000037,Downtown Branch,deposit,380.06,2026-03-17 04:13:39.635848,CUST2812,success,4
IND000038,Airport Terminal,withdrawal,100.0,2026-01-23 04:09:39.635975,CUST8486,success,4
IND000039,Train Station,balance_check,0.0,2026-03-06 04:11:39.636136,CUST1182,success,4
IND000040,Downtown Branch,withdrawal,500.0,2026-04-06 03:39:39.636262,CUST2418,success,3
IND000041,Downtown Branch,withdrawal,40.0,2026-03-02 04:05:39.636480,CUST1928,success,4
IND000042,Train Station,withdrawal,120.0,2026-03-04 03:45:39.636614,CUST4308,success,3
IND000043,Airport Terminal,withdrawal,300.0,2026-03-30 03:23:39.636759,CUST5949,success,3
IND000044,Airport Terminal,withdrawal,500.0,2026-04-13 04:15:39.636889,CUST7079,success,4
IND000045,Downtown Branch,withdrawal,200.0,2026-03-11 04:10:39.637019,CUST3634,success,4
IND000046,Downtown Branch,withdrawal,200.0,2026-03-05 03:25:39.637141,CUST9329,success,3
IND000047,Airport Terminal,withdrawal,300.0,2026-03-11 04:16:39.637246,CUST1689,success,4
IND000048,Train Station,withdrawal,100.0,2026-04-14 04:07:39.637371,CUST6285,success,4
IND000049,Downtown Branch,withdrawal,120.0,2026-03-27 03:26:39.637475,CUST1385,success,3
IND000050,Downtown Branch,balance_check,0.0,2026-03-27 04:02:39.637581,CUST6808,success,4
IND000051,Downtown Branch,balance_check,0.0,2026-04-14 03:48:39.637682,CUST3753,success,3
IND000052,Downtown Branch,withdrawal,40.0,2026-04-02 04:08:39.637765,CUST1059,success,4
IND000053,Airport Terminal,withdrawal,120.0,2026-04-14 03:36:39.637943,CUST2882,success,3
IND000054,Airport Terminal,withdrawal,100.0,2026-03-22 04:10:39.638137,CUST9114,success,4
IND000055,Downtown Branch,balance_check,0.0,2026-03-11 04:01:39.638298,CUST3946,success,4
IND000056,Downtown Branch,transfer,1360.95,2026-03-30 04:03:39.638425,CUST7738,success,4
IND000057,Airport Terminal,withdrawal,500.0,2026-02-07 03:25:39.638561,CUST6309,success,3
IND000058,Downtown Branch,withdrawal,300.0,2026-03-26 04:19:39.638710,CUST1208,success,4
IND000059,Downtown Branch,deposit,1660.5,2026-04-10 03:35:39.638894,CUST8454,success,3
IND000060,Downtown Branch,withdrawal,100.0,2026-03-21 04:21:39.639034,CUST4587,success,4
IND000061,Airport Terminal,withdrawal,200.0,2026-03-13 03:47:39.639186,CUST1179,success,3
IND000062,Train Station,withdrawal,400.0,2026-03-03 03:29:39.639334,CUST3366,success,3
IND000063,Train Station,deposit,244.83,2026-03-29 03:53:39.639678,CUST6746,success,3
IND000064,Downtown Branch,withdrawal,120.0,2026-02-19 04:11:39.639866,CUST6185,success,4
IND000065,Train Station,withdrawal,40.0,2026-04-11 04:02:39.639998,CUST5703,success,4
IND000066,Airport Terminal,withdrawal,60.0,2026-03-21 04:03:39.640123,CUST1638,success,4
IND000067,Airport Terminal,balance_check,0.0,2026-03-01 03:43:39.640247,CUST5490,success,3
IND000068,Airport Terminal,withdrawal,20.0,2026-03-08 03:50:39.640349,CUST2607,success,3
IND000069,Downtown Branch,deposit,720.03,2026-03-26 04:11:39.640478,CUST4671,success,4
IND000070,Airport Terminal,withdrawal,500.0,2026-02-05 03:40:39.640616,CUST8417,success,3
IND000071,Downtown Branch,withdrawal,120.0,2026-03-11 03:26:39.640744,CUST7552,success,3
IND000072,Train Station,withdrawal,40.0,2026-02-23 04:13:39.640881,CUST6218,success,4
IND000073,Airport Terminal,withdrawal,300.0,2026-02-13 03:30:39.641032,CUST7178,success,3
IND000074,Airport Terminal,balance_check,0.0,2026-02-12 03:23:39.641178,CUST5668,success,3
IND000075,Airport Terminal,withdrawal,20.0,2026-01-30 04:09:39.641283,CUST8972,success,4
IND000076,Downtown Branch,withdrawal,80.0,2026-02-28 03:52:39.641408,CUST4423,success,3
IND000077,Downtown Branch,withdrawal,300.0,2026-02-22 03:52:39.641537,CUST4344,success,3
IND000078,Downtown Branch,withdrawal,200.0,2026-01-28 04:11:39.641838,CUST9663,success,4
IND000079,Airport Terminal,withdrawal,40.0,2026-04-14 03:58:39.642464,CUST5353,success,3
IND000080,Downtown Branch,withdrawal,20.0,2026-01-21 03:55:39.643285,CUST6848,success,3
IND000081,Downtown Branch,withdrawal,500.0,2026-03-08 03:36:39.643433,CUST6534,success,3
IND000082,Downtown Branch,withdrawal,60.0,2026-01-26 03:27:39.643563,CUST1042,success,3
IND000083,Downtown Branch,deposit,389.11,2026-04-12 04:09:39.643687,CUST6679,success,4
IND000084,Downtown Branch,withdrawal,200.0,2026-01-27 04:06:39.643850,CUST6559,success,4
IND000085,Airport Terminal,transfer,1126.81,2026-01-25 03:44:39.644007,CUST1284,success,3
IND000086,Downtown Branch,transfer,153.18,2026-04-04 03:47:39.644123,CUST5025,success,3
IND000087,Airport Terminal,withdrawal,300.0,2026-02-26 03:51:39.644284,CUST2025,success,3
IND000088,Downtown Branch,withdrawal,300.0,2026-03-25 03:55:39.644415,CUST4859,success,3
IND000089,Airport Terminal,deposit,390.79,2026-03-17 03:38:39.644516,CUST1093,success,3
IND000090,Downtown Branch,withdrawal,140.0,2026-02-13 04:02:39.644617,CUST9780,success,4
IND000091,Airport Terminal,transfer,319.8,2026-02-02 03:37:39.644709,CUST6423,success,3
IND000092,Train Station,balance_check,0.0,2026-01-29 03:47:39.644790,CUST9207,success,3
IND000093,Downtown Branch,withdrawal,80.0,2026-01-21 03:25:39.644958,CUST8615,success,3
IND000094,Downtown Branch,transfer,1356.9,2026-01-28 04:06:39.645267,CUST9271,success,4
IND000095,Train Station,withdrawal,500.0,2026-02-26 04:03:39.645351,CUST6815,success,4
IND000096,Airport Terminal,balance_check,0.0,2026-03-24 04:21:39.645441,CUST1498,failed,4
IND000097,Train Station,withdrawal,100.0,2026-04-10 04:03:39.645514,CUST5286,failed,4
IND000098,Downtown Branch,withdrawal,120.0,2026-03-06 03:59:39.645614,CUST2599,success,3
IND000099,Train Station,withdrawal,140.0,2026-03-01 03:57:39.645739,CUST7554,success,3
IND000100,Train Station,withdrawal,20.0,2026-01-23 04:12:39.645837,CUST6888,success,4
IND000101,Airport Terminal,withdrawal,160.0,2026-02-25 03:34:39.645927,CUST4578,success,3
IND000102,Downtown Branch,balance_check,0.0,2026-03-03 04:15:39.646038,CUST1373,success,4
IND000103,Airport Terminal,deposit,100.0,2026-01-24 03:47:39.646131,CUST8123,success,3
IND000104,Train Station,withdrawal,140.0,2026-02-18 04:05:39.646226,CUST1429,success,4
IND000105,Downtown Branch,withdrawal,100.0,2026-02-16 03:32:39.646334,CUST5853,success,3
IND000106,Downtown Branch,balance_check,0.0,2026-01-20 03:30:39.646452,CUST4715,pending,3
IND000107,Train Station,balance_check,0.0,2026-03-10 03:32:39.646566,CUST2538,success,3
IND000108,Airport Terminal,withdrawal,60.0,2026-03-23 03:36:39.646670,CUST8828,success,3
IND000109,Airport Terminal,balance_check,0.0,2026-02-20 03:47:39.646813,CUST8669,success,3
IND000110,Downtown Branch,deposit,747.06,2026-04-06 03:32:39.646927,CUST7575,success,3
IND000111,Downtown Branch,withdrawal,100.0,2026-03-15 03:42:39.647034,CUST4540,success,3
IND000112,Downtown Branch,withdrawal,120.0,2026-01-22 03:26:39.647168,CUST2650,success,3
IND000113,Airport Terminal,deposit,100.0,2026-04-14 04:00:39.647391,CUST7328,success,4
IND000114,Train Station,withdrawal,100.0,2026-03-01 03:30:39.647509,CUST6221,success,3
IND000115,Downtown Branch,balance_check,0.0,2026-02-08 03:30:39.647637,CUST9792,success,3
IND000116,Train Station,withdrawal,100.0,2026-04-02 04:16:39.647786,CUST9073,success,4
IND000117,Downtown Branch,withdrawal,100.0,2026-03-22 04:07:39.647938,CUST6927,success,4
IND000118,Train Station,withdrawal,100.0,2026-02-15 03:34:39.648069,CUST6106,success,3
IND000119,Downtown Branch,withdrawal,500.0,2026-04-17 04:18:39.648274,CUST1939,success,4
IND000120,Downtown Branch,withdrawal,200.0,2026-03-12 03:55:39.648520,CUST1154,success,3
IND000121,Downtown Branch,withdrawal,20.0,2026-03-12 03:32:39.648650,CUST8901,success,3
IND000122,Airport Terminal,balance_check,0.0,2026-03-12 04:05:39.648775,CUST3987,success,4
IND000123,Downtown Branch,deposit,100.0,2026-02-19 04:20:39.648885,CUST4791,success,4
IND000124,Airport Terminal,withdrawal,20.0,2026-03-10 03:53:39.648994,CUST6270,success,3
IND000125,Downtown Branch,withdrawal,200.0,2026-03-28 04:01:39.649114,CUST5042,success,4
IND000126,Train Station,withdrawal,500.0,2026-01-29 03:37:39.649238,CUST3425,success,3
IND000127,Downtown Branch,balance_check,0.0,2026-03-17 04:10:39.649361,CUST2669,success,4
IND000128,Downtown Branch,transfer,1240.48,2026-01-29 04:19:39.649463,CUST4078,success,4
IND000129,Downtown Branch,withdrawal,120.0,2026-04-16 03:59:39.649546,CUST3902,success,3
IND000130,Train Station,transfer,401.05,2026-03-11 04:05:39.649640,CUST2242,success,4
IND000131,Downtown Branch,withdrawal,100.0,2026-02-07 04:21:39.649719,CUST5783,success,4
IND000132,Airport Terminal,balance_check,0.0,2026-03-24 03:59:39.649807,CUST1129,success,3
IND000133,Downtown Branch,withdrawal,100.0,2026-02-09 03:46:39.649879,CUST9530,failed,3
IND000134,Airport Terminal,withdrawal,200.0,2026-02-03 04:06:39.649967,CUST3055,success,4
IND000135,Train Station,withdrawal,200.0,2026-02-05 03:32:39.650056,CUST1638,success,3
IND000136,Downtown Branch,withdrawal,120.0,2026-02-11 04:19:39.650153,CUST1603,success,4
IND000137,Train Station,withdrawal,120.0,2026-02-09 04:11:39.650249,CUST6220,success,4
IND000138,Airport Terminal,withdrawal,20.0,2026-02-01 03:54:39.650357,CUST2718,success,3
IND000139,Downtown Branch,balance_check,0.0,2026-02-27 03:27:39.650447,CUST6581,success,3
IND000140,Downtown Branch,withdrawal,200.0,2026-04-15 03:39:39.650521,CUST7229,success,3
IND000141,Downtown Branch,withdrawal,100.0,2026-03-08 03:43:39.650611,CUST3051,success,3
IND000142,Airport Terminal,balance_check,0.0,2026-03-23 04:19:39.650699,CUST5906,success,4
IND000143,Downtown Branch,transfer,74.38,2026-03-03 03:41:39.650771,CUST3967,success,3
IND000144,Train Station,deposit,107.57,2026-02-04 04:03:39.650849,CUST1574,success,4
IND000145,Train Station,withdrawal,120.0,2026-01-20 03:31:39.650926,CUST9389,success,3
IND000146,Train Station,transfer,819.2,2026-03-16 03:55:39.651233,CUST2114,success,3
IND000147,Downtown Branch,transfer,272.74,2026-04-02 03:48:39.651329,CUST6906,success,3
IND000148,Downtown Branch,withdrawal,160.0,2026-03-29 04:04:39.651408,CUST2242,success,4
IND000149,Downtown Branch,transfer,399.2,2026-03-28 04:18:39.651499,CUST1880,success,4
IND000150,Downtown Branch,withdrawal,500.0,2026-01-26 03:55:39.651579,CUST9506,success,3
IND000151,Train Station,balance_check,0.0,2026-03-10 03:36:39.651682,CUST2779,success,3
IND000152,Downtown Branch,balance_check,0.0,2026-02-14 03:28:39.651755,CUST6117,success,3
IND000153,Train Station,withdrawal,500.0,2026-03-25 03:34:39.651827,CUST7922,success,3
IND000154,Airport Terminal,withdrawal,100.0,2026-03-28 04:07:39.651916,CUST4823,success,4
IND000155,Downtown Branch,withdrawal,120.0,2026-04-16 04:00:39.652005,CUST6258,success,4
IND000156,Airport Terminal,withdrawal,100.0,2026-03-29 04:17:39.652101,CUST3872,success,4
IND000157,Downtown Branch,withdrawal,100.0,2026-02-07 04:21:39.652211,CUST7450,success,4
IND000158,Downtown Branch,balance_check,0.0,2026-02-10 03:59:39.652305,CUST8731,success,3
IND000159,Airport Terminal,withdrawal,200.0,2026-03-04 03:37:39.652377,CUST8238,success,3
IND000160,Airport Terminal,balance_check,0.0,2026-02-09 03:32:39.652465,CUST6509,success,3
IND000161,Train Station,balance_check,0.0,2026-03-14 03:49:39.652538,CUST2098,success,3
IND000162,Airport Terminal,withdrawal,20.0,2026-01-24 03:32:39.652610,CUST3819,success,3
IND000163,Downtown Branch,withdrawal,200.0,2026-03-26 03:31:39.652698,CUST1510,success,3
IND000164,Train Station,withdrawal,120.0,2026-01-24 04:16:39.652787,CUST4874,success,4
IND000165,Airport Terminal,withdrawal,100.0,2026-02-21 03:51:39.652875,CUST6815,success,3
IND000166,Downtown Branch,withdrawal,160.0,2026-01-26 04:12:39.652983,CUST8378,failed,4
IND000167,Downtown Branch,withdrawal,100.0,2026-04-18 03:26:39.653072,CUST5614,success,3
IND000168,Airport Terminal,withdrawal,120.0,2026-02-03 03:25:39.653160,CUST9535,success,3
IND000169,Downtown Branch,withdrawal,20.0,2026-02-14 03:35:39.653249,CUST2834,success,3
IND000170,Downtown Branch,withdrawal,400.0,2026-01-20 03:56:39.653337,CUST8854,success,3
IND000171,Downtown Branch,withdrawal,200.0,2026-03-31 03:34:39.653425,CUST3769,success,3
IND000172,Airport Terminal,balance_check,0.0,2026-02-25 03:23:39.653513,CUST3701,success,3
IND000173,Airport Terminal,withdrawal,120.0,2026-04-05 03:31:39.653585,CUST5729,success,3
IND000174,Train Station,withdrawal,300.0,2026-03-01 03:59:39.653676,CUST5611,success,3
IND000175,Airport Terminal,deposit,280.24,2026-02-17 03:55:39.653771,CUST2815,success,3
IND000176,Downtown Branch,deposit,100.0,2026-01-27 03:56:39.653853,CUST1766,success,3
IND000177,Downtown Branch,withdrawal,500.0,2026-02-24 04:06:39.653931,CUST4701,success,4
IND000178,Airport Terminal,transfer,251.63,2026-03-15 03:51:39.654020,CUST8474,success,3
IND000179,Airport Terminal,withdrawal,20.0,2026-02-06 03:46:39.654101,CUST5941,success,3
IND000180,Train Station,balance_check,0.0,2026-02-10 03:27:39.654191,CUST5449,success,3
IND000181,Downtown Branch,withdrawal,120.0,2026-03-26 03:27:39.654263,CUST4226,success,3
IND000182,Downtown Branch,withdrawal,40.0,2026-02-11 04:11:39.654352,CUST8295,success,4
IND000183,Airport Terminal,withdrawal,160.0,2026-02-24 04:17:39.654441,CUST5581,success,4
IND000184,Train Station,balance_check,0.0,2026-03-06 04:12:39.654529,CUST2039,success,4
IND000185,Downtown Branch,withdrawal,20.0,2026-03-24 03:31:39.654600,CUST5887,success,3
IND000186,Train Station,withdrawal,20.0,2026-04-18 04:14:39.654688,CUST3093,success,4
IND000187,Downtown Branch,balance_check,0.0,2026-02-28 03:50:39.654776,CUST7713,success,3
IND000188,Downtown Branch,withdrawal,100.0,2026-03-12 03:33:39.654847,CUST3831,success,3
IND000189,Airport Terminal,withdrawal,200.0,2026-02-10 03:28:39.654953,CUST7312,success,3
IND000190,Train Station,withdrawal,180.0,2026-01-23 04:05:39.655042,CUST7352,success,4
IND000191,Downtown Branch,deposit,263.26,2026-02-03 04:20:39.655134,CUST9204,success,4
IND000192,Downtown Branch,withdrawal,40.0,2026-03-01 03:53:39.655211,CUST5235,success,3
IND000193,Train Station,withdrawal,20.0,2026-02-22 03:26:39.655301,CUST2868,success,3
IND000194,Downtown Branch,deposit,238.72,2026-03-20 04:01:39.655389,CUST2346,success,4
IND000195,Train Station,balance_check,0.0,2026-04-05 03:56:39.655467,CUST8808,success,3
IND000196,Airport Terminal,withdrawal,500.0,2026-03-12 04:05:39.655540,CUST6827,success,4
IND000197,Downtown Branch,deposit,152.63,2026-04-14 03:48:39.655628,CUST9848,success,3
IND000198,Train Station,transfer,106.58,2026-03-20 03:48:39.655704,CUST5300,success,3
IND000199,Downtown Branch,withdrawal,100.0,2026-03-05 03:48:39.655785,CUST7794,success,3
IND000200,Train Station,withdrawal,200.0,2026-02-25 03:51:39.655873,CUST2353,success,3
IND000201,Downtown Branch,withdrawal,20.0,2026-04-07 03:48:39.655965,CUST3784,success,3
IND000202,Downtown Branch,deposit,100.0,2026-03-07 04:13:39.656054,CUST6595,success,4
IND000203,Train Station,withdrawal,180.0,2026-02-22 03:51:39.656129,CUST9728,success,3
IND000204,Train Station,withdrawal,400.0,2026-03-09 04:04:39.656218,CUST1994,success,4
IND000205,Airport Terminal,withdrawal,100.0,2026-04-07 04:18:39.656305,CUST9725,success,4
IND000206,Train Station,balance_check,0.0,2026-03-09 03:50:39.656393,CUST3719,success,3
IND000207,Downtown Branch,withdrawal,120.0,2026-03-19 04:09:39.656464,CUST3323,success,4
IND000208,Downtown Branch,withdrawal,100.0,2026-02-22 04:04:39.656556,CUST2704,success,4
IND000209,Downtown Branch,withdrawal,200.0,2026-03-25 03:41:39.656645,CUST9704,success,3
IND000210,Train Station,withdrawal,120.0,2026-02-25 03:30:39.656736,CUST7859,success,3
IND000211,Downtown Branch,withdrawal,100.0,2026-04-08 03:25:39.656823,CUST6292,success,3
IND000212,Airport Terminal,withdrawal,200.0,2026-03-17 04:21:39.656911,CUST3159,success,4
IND000213,Airport Terminal,deposit,308.95,2026-03-03 03:25:39.657013,CUST6196,success,3
IND000214,Train Station,withdrawal,140.0,2026-04-08 03:51:39.657088,CUST9876,pending,3
IND000215,Airport Terminal,withdrawal,140.0,2026-04-15 04:18:39.657179,CUST1026,success,4
IND000216,Downtown Branch,balance_check,0.0,2026-03-02 03:40:39.657268,CUST1480,success,3
IND000217,Train Station,withdrawal,40.0,2026-03-04 03:34:39.657371,CUST9174,success,3
IND000218,Airport Terminal,balance_check,0.0,2026-01-21 04:18:39.657511,CUST3247,success,4
IND000219,Airport Terminal,balance_check,0.0,2026-02-21 03:43:39.657622,CUST5426,success,3
IND000220,Train Station,balance_check,0.0,2026-02-26 03:38:39.657703,CUST6672,success,3
IND000221,Downtown Branch,balance_check,0.0,2026-03-30 03:54:39.657782,CUST3814,success,3
IND000222,Downtown Branch,withdrawal,20.0,2026-03-16 03:50:39.657859,CUST3194,success,3
IND000223,Train Station,withdrawal,200.0,2026-03-15 03:45:39.657948,CUST5078,success,3
IND000224,Train Station,balance_check,0.0,2026-01-25 03:59:39.658037,CUST5208,success,3
IND000225,Downtown Branch,withdrawal,80.0,2026-03-15 04:11:39.658111,CUST7244,pending,4
IND000226,Downtown Branch,withdrawal,200.0,2026-03-25 03:43:39.658201,CUST5541,success,3
IND000227,Airport Terminal,withdrawal,200.0,2026-04-15 03:29:39.658290,CUST8626,success,3
IND000228,Airport Terminal,withdrawal,20.0,2026-02-20 03:26:39.658408,CUST1149,success,3
IND000229,Downtown Branch,withdrawal,100.0,2026-03-16 03:59:39.658611,CUST6318,success,3
IND000230,Downtown Branch,balance_check,0.0,2026-03-11 04:21:39.658722,CUST1578,success,4
IND000231,Train Station,balance_check,0.0,2026-03-30 03:40:39.658797,CUST2574,success,3
IND000232,Airport Terminal,withdrawal,20.0,2026-03-01 03:42:39.658870,CUST5742,success,3
IND000233,Downtown Branch,withdrawal,200.0,2026-03-03 04:09:39.658960,CUST4356,success,4
IND000234,Airport Terminal,withdrawal,300.0,2026-01-31 03:32:39.659058,CUST1396,success,3
IND000235,Airport Terminal,withdrawal,20.0,2026-02-03 04:01:39.659149,CUST9994,success,4
IND000236,Downtown Branch,withdrawal,80.0,2026-03-15 03:55:39.659274,CUST1875,success,3
IND000237,Airport Terminal,balance_check,0.0,2026-04-12 04:04:39.659391,CUST8035,success,4
IND000238,Downtown Branch,withdrawal,400.0,2026-03-23 04:06:39.659494,CUST2190,success,4
IND000239,Train Station,withdrawal,300.0,2026-02-21 03:23:39.659615,CUST5725,success,3
IND000240,Airport Terminal,withdrawal,120.0,2026-02-10 03:54:39.659881,CUST2130,success,3
IND000241,Airport Terminal,withdrawal,100.0,2026-04-16 04:13:39.660031,CUST7114,success,4
IND000242,Downtown Branch,balance_check,0.0,2026-02-02 03:56:39.660174,CUST8171,success,3
IND000243,Downtown Branch,balance_check,0.0,2026-03-04 04:08:39.660327,CUST1100,success,4
IND000244,Downtown Branch,withdrawal,200.0,2026-03-15 04:09:39.660412,CUST8107,success,4
IND000245,Train Station,deposit,319.63,2026-03-06 03:31:39.660542,CUST7638,success,3
IND000246,Airport Terminal,balance_check,0.0,2026-04-10 03:57:39.660663,CUST7142,success,3
IND000247,Airport Terminal,withdrawal,500.0,2026-04-16 03:50:39.660761,CUST6153,success,3
IND000248,Downtown Branch,withdrawal,100.0,2026-04-06 03:45:39.660854,CUST1467,success,3
IND000249,Train Station,withdrawal,100.0,2026-03-31 03:46:39.660946,CUST4029,success,3
IND000250,Downtown Branch,withdrawal,140.0,2026-02-17 03:38:39.661035,CUST5585,success,3
IND000251,Downtown Branch,withdrawal,500.0,2026-04-18 03:27:39.661124,CUST1262,success,3
IND000252,Downtown Branch,withdrawal,100.0,2026-04-06 03:27:39.661212,CUST6586,success,3
IND000253,Downtown Branch,withdrawal,100.0,2026-03-18 03:30:39.661301,CUST8811,success,3
IND000254,Downtown Branch,balance_check,0.0,2026-03-17 03:42:39.661400,CUST9449,success,3
IND000255,Downtown Branch,withdrawal,500.0,2026-02-11 03:54:39.661483,CUST3180,success,3
IND000256,Downtown Branch,deposit,187.0,2026-02-17 04:21:39.661577,CUST6573,success,4
IND000257,Downtown Branch,deposit,249.29,2026-03-17 04:05:39.661656,CUST8622,success,4
IND000258,Train Station,deposit,766.51,2026-02-22 04:09:39.661732,CUST9030,success,4
IND000259,Downtown Branch,withdrawal,500.0,2026-04-03 03:33:39.661812,CUST1695,success,3
IND000260,Downtown Branch,withdrawal,140.0,2026-04-12 04:03:39.661903,CUST9074,success,4
IND000261,Airport Terminal,withdrawal,100.0,2026-03-05 03:56:39.661992,CUST6433,success,3
IND000262,Airport Terminal,withdrawal,100.0,2026-02-15 03:56:39.662081,CUST6193,success,3
IND000263,Downtown Branch,withdrawal,180.0,2026-03-23 04:02:39.662170,CUST5886,success,4
IND000264,Downtown Branch,withdrawal,40.0,2026-03-12 03:56:39.662280,CUST7976,success,3
IND000265,Downtown Branch,withdrawal,120.0,2026-02-07 04:04:39.662372,CUST1084,success,4
IND000266,Train Station,withdrawal,400.0,2026-04-02 03:24:39.662460,CUST7200,success,3
IND000267,Airport Terminal,transfer,603.44,2026-02-13 04:19:39.662549,CUST8735,success,4
IND000268,Downtown Branch,deposit,100.0,2026-04-13 03:42:39.662629,CUST8361,success,3
IND000269,Airport Terminal,transfer,406.46,2026-04-17 03:54:39.662705,CUST6319,success,3
IND000270,Downtown Branch,withdrawal,500.0,2026-02-02 03:40:39.662785,CUST4521,success,3
IND000271,Airport Terminal,withdrawal,60.0,2026-03-04 04:09:39.662874,CUST9362,success,4
IND000272,Downtown Branch,withdrawal,100.0,2026-02-16 03:40:39.662963,CUST7679,success,3
IND000273,Downtown Branch,transfer,1098.38,2026-02-02 04:13:39.663054,CUST1929,success,4
IND000274,Downtown Branch,withdrawal,180.0,2026-03-15 03:57:39.663132,CUST5536,success,3
IND000275,Airport Terminal,transfer,602.65,2026-02-14 03:52:39.663221,CUST4900,success,3
IND000276,Downtown Branch,withdrawal,500.0,2026-03-28 04:07:39.663301,CUST9562,success,4
IND000277,Train Station,withdrawal,200.0,2026-02-17 03:41:39.663391,CUST4787,success,3
IND000278,Airport Terminal,withdrawal,120.0,2026-01-30 03:43:39.663479,CUST4860,success,3
IND000279,Downtown Branch,withdrawal,60.0,2026-01-29 04:18:39.663567,CUST8353,success,4
IND000280,Downtown Branch,withdrawal,300.0,2026-02-22 04:15:39.663655,CUST7249,success,4
IND000281,Airport Terminal,withdrawal,200.0,2026-02-27 04:10:39.663742,CUST4852,success,4
IND000282,Airport Terminal,withdrawal,500.0,2026-02-22 03:42:39.663830,CUST1930,success,3
IND000283,Downtown Branch,withdrawal,200.0,2026-02-11 04:20:39.663918,CUST3603,success,4
IND000284,Downtown Branch,balance_check,0.0,2026-03-15 03:40:39.664007,CUST4493,success,3
IND000285,Downtown Branch,withdrawal,200.0,2026-02-26 03:28:39.664079,CUST9991,success,3
IND000286,Airport Terminal,withdrawal,20.0,2026-04-19 03:56:39.664172,CUST3693,success,3
IND000287,Downtown Branch,withdrawal,160.0,2026-02-12 03:47:39.664260,CUST9458,success,3
IND000288,Downtown Branch,withdrawal,180.0,2026-04-18 03:58:39.664363,CUST3298,success,3
IND000289,Downtown Branch,withdrawal,40.0,2026-02-28 03:45:39.664452,CUST7266,success,3
IND000290,Downtown Branch,withdrawal,300.0,2026-04-14 04:17:39.664540,CUST9278,success,4
